insee;commune;date;UV_J0;UV_J1;UV_J2;UV_J3
25126;CHARNAY;2024-01-18;0;1;1;;
25127;CHARQUEMONT;2024-01-18;0;1;1;;
25128;CHASNANS;2024-01-18;0;1;1;;
25129;CHASSAGNE-SAINT-DENIS;2024-01-18;0;1;1;;
25130;CHATEAUVIEUX-LES-FOSSES;2024-01-18;0;1;1;;
25131;CHATELBLANC;2024-01-18;0;1;1;;
25132;CHATILLON-GUYOTTE;2024-01-18;0;1;1;;
25133;CHATILLON-LE-DUC;2024-01-18;0;1;1;;
25134;CHATILLON-SUR-LISON;2024-01-18;0;1;1;;
25136;CHAUCENNE;2024-01-18;0;1;1;;
25137;CHAUDEFONTAINE;2024-01-18;0;1;1;;
25138;LES_TERRES-DE-CHAUX;2024-01-18;0;1;1;;
25139;LA_CHAUX;2024-01-18;0;1;1;;
25140;CHAUX-LES-CLERVAL;2024-01-18;0;1;1;;
25141;CHAUX-LES-PASSAVANT;2024-01-18;0;1;1;;
25142;CHAUX-NEUVE;2024-01-18;0;1;1;;
25143;CHAY;2024-01-18;0;1;1;;
25145;CHAZOT;2024-01-18;0;1;1;;
25147;CHEMAUDIN;2024-01-18;0;1;1;;
25148;LA_CHENALOTTE;2024-01-18;0;1;1;;
25149;CHENECEY-BUILLON;2024-01-18;0;1;1;;
25150;CHEVIGNEY-SUR-LOGNON;2024-01-18;0;1;1;;
25151;CHEVIGNEY-LES-VERCEL;2024-01-18;0;1;1;;
25152;LA_CHEVILLOTTE;2024-01-18;0;1;1;;
25153;CHEVROZ;2024-01-18;0;1;1;;
25154;CHOUZELOT;2024-01-18;0;1;1;;
25155;CLERON;2024-01-18;0;1;1;;
25156;CLERVAL;2024-01-18;0;1;1;;
25157;LA_CLUSE-ET-MIJOUX;2024-01-18;0;1;1;;
25159;COLOMBIER-FONTAINE;2024-01-18;0;1;1;;
25160;LES_COMBES;2024-01-18;0;1;1;;
25161;CONSOLATION-MAISONNETTES;2024-01-18;0;1;1;;
25162;CORCELLES-FERRIERES;2024-01-18;0;1;1;;
25163;CORCELLE-MIESLOT;2024-01-18;0;1;1;;
25164;CORCONDRAY;2024-01-18;0;1;1;;
25166;COTEBRUNE;2024-01-18;0;1;1;;
25170;COURCELLES-LES-MONTBELIARD;2024-01-18;0;1;1;;
25171;COURCELLES;2024-01-18;0;1;1;;
25172;COURCHAPON;2024-01-18;0;1;1;;
25173;COUR-SAINT-MAURICE;2024-01-18;0;1;1;;
25174;COURTEFONTAINE;2024-01-18;1;1;1;;
25175;COURTETAIN-ET-SALANS;2024-01-18;0;1;1;;
25176;COURVIERES;2024-01-18;0;1;1;;
25177;CROSEY-LE-GRAND;2024-01-18;0;1;1;;
25178;CROSEY-LE-PETIT;2024-01-18;0;1;1;;
25179;LE_CROUZET;2024-01-18;0;1;1;;
25180;CROUZET-MIGETTE;2024-01-18;0;1;1;;
25181;CUBRIAL;2024-01-18;0;1;1;;
25182;CUBRY;2024-01-18;0;1;1;;
25183;CUSANCE;2024-01-18;0;1;1;;
25184;CUSE-ET-ADRISANS;2024-01-18;0;1;1;;
25185;CUSSEY-SUR-LISON;2024-01-18;0;1;1;;
25186;CUSSEY-SUR-LOGNON;2024-01-18;0;1;1;;
25187;DAMBELIN;2024-01-18;0;1;1;;
25188;DAMBENOIS;2024-01-18;0;1;1;;
25189;DAMMARTIN-LES-TEMPLIERS;2024-01-18;0;1;1;;
25190;DAMPIERRE-LES-BOIS;2024-01-18;0;1;1;;
25191;DAMPIERRE-SUR-LE-DOUBS;2024-01-18;0;1;1;;
25192;DAMPJOUX;2024-01-18;0;1;1;;
25193;DAMPRICHARD;2024-01-18;0;1;1;;
25194;DANNEMARIE;2024-01-18;0;1;1;;
25195;DANNEMARIE-SUR-CRETE;2024-01-18;0;1;1;;
25196;DASLE;2024-01-18;0;1;1;;
25197;DELUZ;2024-01-18;0;1;1;;
25198;DESANDANS;2024-01-18;0;1;1;;
25199;DESERVILLERS;2024-01-18;0;1;1;;
25200;DEVECEY;2024-01-18;0;1;1;;
25201;DOMMARTIN;2024-01-18;0;1;1;;
25202;DOMPIERRE-LES-TILLEULS;2024-01-18;0;1;1;;
25203;DOMPREL;2024-01-18;0;1;1;;
25204;DOUBS;2024-01-18;0;1;1;;
25207;DUNG;2024-01-18;0;1;1;;
25208;DURNES;2024-01-18;0;1;1;;
25209;ECHAY;2024-01-18;0;1;1;;
25210;ECHENANS;2024-01-18;0;1;1;;
25211;ECHEVANNES;2024-01-18;0;1;1;;
25212;ECOLE-VALENTIN;2024-01-18;0;1;1;;
25213;LES_ECORCES;2024-01-18;0;1;1;;
25214;ECOT;2024-01-18;0;1;1;;
25215;LECOUVOTTE;2024-01-18;0;1;1;;
25216;ECURCEY;2024-01-18;0;1;1;;
25217;EMAGNY;2024-01-18;0;1;1;;
25218;EPENOUSE;2024-01-18;0;1;1;;
25219;EPENOY;2024-01-18;0;1;1;;
25220;EPEUGNEY;2024-01-18;0;1;1;;
25221;ESNANS;2024-01-18;0;1;1;;
25222;ETALANS;2024-01-18;0;1;1;;
25223;ETERNOZ;2024-01-18;0;1;1;;
25224;ETOUVANS;2024-01-18;0;1;1;;
25225;ETRABONNE;2024-01-18;0;1;1;;
25226;ETRAPPE;2024-01-18;0;1;1;;
25227;ETRAY;2024-01-18;0;1;1;;
25228;ETUPES;2024-01-18;0;1;1;;
25229;EVILLERS;2024-01-18;0;1;1;;
25230;EXINCOURT;2024-01-18;0;1;1;;
25231;EYSSON;2024-01-18;0;1;1;;
25232;FAIMBE;2024-01-18;0;1;1;;
25233;FALLERANS;2024-01-18;0;1;1;;
25234;FERRIERES-LE-LAC;2024-01-18;0;1;1;;
25235;FERRIERES-LES-BOIS;2024-01-18;0;1;1;;
25236;FERTANS;2024-01-18;0;1;1;;
25237;FESCHES-LE-CHATEL;2024-01-18;0;1;1;;
25238;FESSEVILLERS;2024-01-18;0;1;1;;
25239;FEULE;2024-01-18;0;1;1;;
25240;LES_FINS;2024-01-18;0;1;1;;
25241;FLAGEY;2024-01-18;0;1;1;;
25242;FLAGEY-RIGNEY;2024-01-18;0;1;1;;
25243;FLANGEBOUCHE;2024-01-18;0;1;1;;
25244;FLEUREY;2024-01-18;0;1;1;;
25245;FONTAIN;2024-01-18;0;1;1;;
25246;FONTAINE-LES-CLERVAL;2024-01-18;0;1;1;;
25247;FONTENELLE-MONTBY;2024-01-18;0;1;1;;
25248;LES_FONTENELLES;2024-01-18;0;1;1;;
25249;FONTENOTTE;2024-01-18;0;1;1;;
25250;FOUCHERANS;2024-01-18;0;1;1;;
25251;FOURBANNE;2024-01-18;0;1;1;;
25252;FOURCATIER-ET-MAISON-NEUVE;2024-01-18;0;1;1;;
25253;FOURG;2024-01-18;0;1;1;;
25254;LES_FOURGS;2024-01-18;0;1;1;;
25255;FOURNET-BLANCHEROCHE;2024-01-18;0;1;1;;
25256;FRAMBOUHANS;2024-01-18;0;1;1;;
25257;FRANEY;2024-01-18;0;1;1;;
25258;FRANOIS;2024-01-18;0;1;1;;
25259;FRASNE;2024-01-18;0;1;1;;
25261;FROIDEVAUX;2024-01-18;0;1;1;;
25262;FUANS;2024-01-18;0;1;1;;
25263;GELLIN;2024-01-18;0;1;1;;
25264;GEMONVAL;2024-01-18;0;1;1;;
25265;GENEUILLE;2024-01-18;0;1;1;;
25266;GENEY;2024-01-18;0;1;1;;
25267;GENNES;2024-01-18;0;1;1;;
25268;GERMEFONTAINE;2024-01-18;0;1;1;;
25269;GERMONDANS;2024-01-18;0;1;1;;
25270;GEVRESIN;2024-01-18;0;1;1;;
25271;GILLEY;2024-01-18;0;1;1;;
25273;GLAMONDANS;2024-01-18;0;1;1;;
25274;GLAY;2024-01-18;0;1;1;;
25275;GLERE;2024-01-18;1;1;1;;
25276;GONDENANS-MONTBY;2024-01-18;0;1;1;;
25277;GONDENANS-LES-MOULINS;2024-01-18;0;1;1;;
25278;GONSANS;2024-01-18;0;1;1;;
25279;GOUHELANS;2024-01-18;0;1;1;;
25280;GOUMOIS;2024-01-18;0;1;1;;
25281;GOUX-LES-DAMBELIN;2024-01-18;0;1;1;;
25282;GOUX-LES-USIERS;2024-01-18;0;1;1;;
25283;GOUX-SOUS-LANDET;2024-01-18;0;1;1;;
25284;GRAND-CHARMONT;2024-01-18;0;1;1;;
25285;GRANDCOMBE-CHATELEU;2024-01-18;0;1;1;;
25286;GRANDCOMBE-DES-BOIS;2024-01-18;0;1;1;;
25287;GRANDFONTAINE;2024-01-18;0;1;1;;
25288;FOURNETS-LUISANS;2024-01-18;0;1;1;;
25289;GRANDFONTAINE-SUR-CREUSE;2024-01-18;0;1;1;;
25290;LA_GRANGE;2024-01-18;0;1;1;;
25293;GRANGES-NARBOZ;2024-01-18;0;1;1;;
25295;LES_GRANGETTES;2024-01-18;0;1;1;;
25296;LES_GRAS;2024-01-18;0;1;1;;
25297;LE_GRATTERIS;2024-01-18;0;1;1;;
25298;GROSBOIS;2024-01-18;0;1;1;;
25299;GUILLON-LES-BAINS;2024-01-18;0;1;1;;
25300;GUYANS-DURNES;2024-01-18;0;1;1;;
25301;GUYANS-VENNES;2024-01-18;0;1;1;;
25302;HAUTEPIERRE-LE-CHATELET;2024-01-18;0;1;1;;
25303;HAUTERIVE-LA-FRESSE;2024-01-18;0;1;1;;
25304;HERIMONCOURT;2024-01-18;0;1;1;;
25305;LHOPITAL-DU-GROSBOIS;2024-01-18;0;1;1;;
25306;LHOPITAL-SAINT-LIEFFROY;2024-01-18;0;1;1;;
25307;LES_HOPITAUX-NEUFS;2024-01-18;0;1;1;;
25308;LES_HOPITAUX-VIEUX;2024-01-18;0;1;1;;
25309;HOUTAUD;2024-01-18;0;1;1;;
25310;HUANNE-MONTMARTIN;2024-01-18;0;1;1;;
25311;HYEMONDANS;2024-01-18;0;1;1;;
25312;HYEVRE-MAGNY;2024-01-18;0;1;1;;
25313;HYEVRE-PAROISSE;2024-01-18;0;1;1;;
25314;INDEVILLERS;2024-01-18;1;1;1;;
25315;LISLE-SUR-LE-DOUBS;2024-01-18;0;1;1;;
25316;ISSANS;2024-01-18;0;1;1;;
25317;JALLERANGE;2024-01-18;0;1;1;;
25318;JOUGNE;2024-01-18;0;1;1;;
25319;LABERGEMENT-DU-NAVOIS;2024-01-18;0;1;1;;
25320;LABERGEMENT-SAINTE-MARIE;2024-01-18;0;1;1;;
25321;VILLERS-LE-LAC;2024-01-18;0;1;1;;
25322;LAIRE;2024-01-18;0;1;1;;
25323;LAISSEY;2024-01-18;0;1;1;;
25324;LANANS;2024-01-18;0;1;1;;
25325;LANDRESSE;2024-01-18;0;1;1;;
25326;LANTENNE-VERTIERE;2024-01-18;0;1;1;;
25327;LANTHENANS;2024-01-18;0;1;1;;
25328;LARNOD;2024-01-18;0;1;1;;
25329;LAVAL-LE-PRIEURE;2024-01-18;0;1;1;;
25330;LAVANS-QUINGEY;2024-01-18;0;1;1;;
25331;LAVANS-VUILLAFANS;2024-01-18;0;1;1;;
25332;LAVERNAY;2024-01-18;0;1;1;;
25333;LAVIRON;2024-01-18;0;1;1;;
25334;LEVIER;2024-01-18;0;1;1;;
25335;LIEBVILLERS;2024-01-18;0;1;1;;
25336;LIESLE;2024-01-18;0;1;1;;
25338;LIZINE;2024-01-18;0;1;1;;
25339;LODS;2024-01-18;0;1;1;;
25340;LOMBARD;2024-01-18;0;1;1;;
25341;LOMONT-SUR-CRETE;2024-01-18;0;1;1;;
25342;LONGECHAUX;2024-01-18;0;1;1;;
25343;LONGEMAISON;2024-01-18;0;1;1;;
25344;LONGEVELLE-LES-RUSSEY;2024-01-18;0;1;1;;
25345;LONGEVELLE-SUR-DOUBS;2024-01-18;0;1;1;;
25346;LONGEVILLE;2024-01-18;0;1;1;;
25347;LA_LONGEVILLE;2024-01-18;0;1;1;;
25348;LONGEVILLES-MONT-DOR;2024-01-18;0;1;1;;
25349;LORAY;2024-01-18;0;1;1;;
25350;LOUGRES;2024-01-18;0;1;1;;
25351;LE_LUHIER;2024-01-18;0;1;1;;
25354;LUXIOL;2024-01-18;0;1;1;;
25355;MAGNY-CHATELARD;2024-01-18;0;1;1;;
25356;MAICHE;2024-01-18;0;1;1;;
25357;MAISONS-DU-BOIS-LIEVREMONT;2024-01-18;0;1;1;;
25359;MALANS;2024-01-18;0;1;1;;
25360;MALBRANS;2024-01-18;0;1;1;;
25361;MALBUISSON;2024-01-18;0;1;1;;
25362;MALPAS;2024-01-18;0;1;1;;
25364;MAMIROLLE;2024-01-18;0;1;1;;
25365;MANCENANS;2024-01-18;0;1;1;;
25366;MANCENANS-LIZERNE;2024-01-18;0;1;1;;
25367;MANDEURE;2024-01-18;0;1;1;;
25368;MARCHAUX;2024-01-18;0;1;1;;
25369;MARVELISE;2024-01-18;0;1;1;;
25370;MATHAY;2024-01-18;0;1;1;;
25371;MAZEROLLES-LE-SALIN;2024-01-18;0;1;1;;
25372;MEDIERE;2024-01-18;0;1;1;;
25373;LE_MEMONT;2024-01-18;0;1;1;;
25374;MERCEY-LE-GRAND;2024-01-18;0;1;1;;
25375;MEREY-SOUS-MONTROND;2024-01-18;0;1;1;;
25376;MEREY-VIEILLEY;2024-01-18;0;1;1;;
25377;MESANDANS;2024-01-18;0;1;1;;
25378;MESLIERES;2024-01-18;0;1;1;;
25379;MESMAY;2024-01-18;0;1;1;;
25380;METABIEF;2024-01-18;0;1;1;;
25381;MISEREY-SALINES;2024-01-18;0;1;1;;
25382;MONCEY;2024-01-18;0;1;1;;
25383;MONCLEY;2024-01-18;0;1;1;;
25384;MONDON;2024-01-18;0;1;1;;
25385;MONTAGNEY-SERVIGNEY;2024-01-18;0;1;1;;
25386;MONTANCY;2024-01-18;1;1;1;;
25387;MONTANDON;2024-01-18;0;1;1;;
25388;MONTBELIARD;2024-01-18;0;1;1;;
25389;MONTBELIARDOT;2024-01-18;0;1;1;;
25390;MONTBENOIT;2024-01-18;0;1;1;;
25391;MONT-DE-LAVAL;2024-01-18;0;1;1;;
25392;MONT-DE-VOUGNEY;2024-01-18;0;1;1;;
25393;MONTECHEROUX;2024-01-18;0;1;1;;
25394;MONTENOIS;2024-01-18;0;1;1;;
25395;MONTFAUCON;2024-01-18;0;1;1;;
25397;MONTFERRAND-LE-CHATEAU;2024-01-18;0;1;1;;
25398;MONTFLOVIN;2024-01-18;0;1;1;;
25399;MONTFORT;2024-01-18;0;1;1;;
25400;MONTGESOYE;2024-01-18;0;1;1;;
25401;MONTIVERNAGE;2024-01-18;0;1;1;;
25402;MONTJOIE-LE-CHATEAU;2024-01-18;0;1;1;;
25403;MONTLEBON;2024-01-18;0;1;1;;
25404;MONTMAHOUX;2024-01-18;0;1;1;;
25405;MONTPERREUX;2024-01-18;0;1;1;;
25406;MONTROND-LE-CHATEAU;2024-01-18;0;1;1;;
25408;MONTUSSAINT;2024-01-18;0;1;1;;
25410;MORRE;2024-01-18;0;1;1;;
25411;MORTEAU;2024-01-18;0;1;1;;
25413;MOUTHE;2024-01-18;0;1;1;;
25414;LE_MOUTHEROT;2024-01-18;0;1;1;;
25415;MOUTHIER-HAUTE-PIERRE;2024-01-18;0;1;1;;
25416;MYON;2024-01-18;0;1;1;;
25417;NAISEY-LES-GRANGES;2024-01-18;0;1;1;;
25418;NANCRAY;2024-01-18;0;1;1;;
25419;NANS;2024-01-18;0;1;1;;
25420;NANS-SOUS-SAINTE-ANNE;2024-01-18;0;1;1;;
25421;NARBIEF;2024-01-18;0;1;1;;
25422;NEUCHATEL-URTIERE;2024-01-18;0;1;1;;
25424;NODS;2024-01-18;0;1;1;;
25425;NOEL-CERNEUX;2024-01-18;0;1;1;;
25426;NOIREFONTAINE;2024-01-18;0;1;1;;
25427;NOIRONTE;2024-01-18;0;1;1;;
25428;NOMMAY;2024-01-18;0;1;1;;
25429;NOVILLARS;2024-01-18;0;1;1;;
25430;OLLANS;2024-01-18;0;1;1;;
25431;ONANS;2024-01-18;0;1;1;;
25432;ORCHAMPS-VENNES;2024-01-18;0;1;1;;
25433;ORGEANS-BLANCHEFONTAINE;2024-01-18;0;1;1;;
25434;ORNANS;2024-01-18;0;1;1;;
25435;ORSANS;2024-01-18;0;1;1;;
25436;ORVE;2024-01-18;0;1;1;;
25437;OSSE;2024-01-18;0;1;1;;
25438;OSSELLE;2024-01-18;0;1;1;;
25439;OUGNEY-DOUVOT;2024-01-18;0;1;1;;
25440;OUHANS;2024-01-18;0;1;1;;
25441;OUVANS;2024-01-18;0;1;1;;
25442;OYE-ET-PALLET;2024-01-18;0;1;1;;
25443;PALANTINE;2024-01-18;0;1;1;;
25444;PALISE;2024-01-18;0;1;1;;
25445;PAROY;2024-01-18;0;1;1;;
25446;PASSAVANT;2024-01-18;0;1;1;;
25447;PASSONFONTAINE;2024-01-18;0;1;1;;
25448;PELOUSEY;2024-01-18;0;1;1;;
25449;PESEUX;2024-01-18;0;1;1;;
25450;PESSANS;2024-01-18;0;1;1;;
25451;PETITE-CHAUX;2024-01-18;0;1;1;;
25452;PIERREFONTAINE-LES-BLAMONT;2024-01-18;0;1;1;;
25453;PIERREFONTAINE-LES-VARANS;2024-01-18;0;1;1;;
25454;PIREY;2024-01-18;0;1;1;;
25455;PLACEY;2024-01-18;0;1;1;;
25456;PLAIMBOIS-DU-MIROIR;2024-01-18;0;1;1;;
25457;PLAIMBOIS-VENNES;2024-01-18;0;1;1;;
25458;LES_PLAINS-ET-GRANDS-ESSARTS;2024-01-18;0;1;1;;
25459;LA_PLANEE;2024-01-18;0;1;1;;
25460;POINTVILLERS;2024-01-18;0;1;1;;
25461;POMPIERRE-SUR-DOUBS;2024-01-18;0;1;1;;
25462;PONTARLIER;2024-01-18;0;1;1;;
25463;PONT-DE-ROIDE;2024-01-18;0;1;1;;
25464;LES_PONTETS;2024-01-18;0;1;1;;
25465;PONT-LES-MOULINS;2024-01-18;0;1;1;;
25466;POUILLEY-FRANCAIS;2024-01-18;0;1;1;;
25467;POUILLEY-LES-VIGNES;2024-01-18;0;1;1;;
25468;POULIGNEY-LUSANS;2024-01-18;0;1;1;;
25469;PRESENTEVILLERS;2024-01-18;0;1;1;;
25470;LA_PRETIERE;2024-01-18;0;1;1;;
25471;PROVENCHERE;2024-01-18;0;1;1;;
25472;PUESSANS;2024-01-18;0;1;1;;
25473;PUGEY;2024-01-18;0;1;1;;
25474;LE_PUY;2024-01-18;0;1;1;;
25475;QUINGEY;2024-01-18;0;1;1;;
25476;RAHON;2024-01-18;0;1;1;;
25477;RANCENAY;2024-01-18;0;1;1;;
25478;RANDEVILLERS;2024-01-18;0;1;1;;
25479;RANG;2024-01-18;0;1;1;;
25480;RANTECHAUX;2024-01-18;0;1;1;;
25481;RAYNANS;2024-01-18;0;1;1;;
25482;RECOLOGNE;2024-01-18;0;1;1;;
25483;RECULFOZ;2024-01-18;0;1;1;;
25485;REMONDANS-VAIVRE;2024-01-18;0;1;1;;
25486;REMORAY-BOUJEONS;2024-01-18;0;1;1;;
25487;RENEDALE;2024-01-18;0;1;1;;
25488;RENNES-SUR-LOUE;2024-01-18;0;1;1;;
25489;REUGNEY;2024-01-18;0;1;1;;
25490;RIGNEY;2024-01-18;0;1;1;;
25491;RIGNOSOT;2024-01-18;0;1;1;;
25492;RILLANS;2024-01-18;0;1;1;;
25493;LA_RIVIERE-DRUGEON;2024-01-18;0;1;1;;
25494;ROCHEJEAN;2024-01-18;0;1;1;;
25495;ROCHE-LEZ-BEAUPRE;2024-01-18;0;1;1;;
25496;ROCHE-LES-CLERVAL;2024-01-18;0;1;1;;
25497;ROCHES-LES-BLAMONT;2024-01-18;0;1;1;;
25498;ROGNON;2024-01-18;0;1;1;;
25499;ROMAIN;2024-01-18;0;1;1;;
25500;RONCHAUX;2024-01-18;0;1;1;;
25501;RONDEFONTAINE;2024-01-18;0;1;1;;
25502;ROSET-FLUANS;2024-01-18;0;1;1;;
25503;ROSIERES-SUR-BARBECHE;2024-01-18;0;1;1;;
25504;ROSUREUX;2024-01-18;0;1;1;;
25505;ROUGEMONT;2024-01-18;0;1;1;;
25506;ROUGEMONTOT;2024-01-18;0;1;1;;
25507;ROUHE;2024-01-18;0;1;1;;
25508;ROULANS;2024-01-18;0;1;1;;
25509;ROUTELLE;2024-01-18;0;1;1;;
25510;RUFFEY-LE-CHATEAU;2024-01-18;0;1;1;;
25511;RUREY;2024-01-18;0;1;1;;
25512;LE_RUSSEY;2024-01-18;0;1;1;;
25513;SAINTE-ANNE;2024-01-18;0;1;1;;
25514;SAINT-ANTOINE;2024-01-18;0;1;1;;
25515;SAINTE-COLOMBE;2024-01-18;0;1;1;;
25516;SAINT-GEORGES-ARMONT;2024-01-18;0;1;1;;
25517;SAINT-GORGON-MAIN;2024-01-18;0;1;1;;
25518;SAINT-HILAIRE;2024-01-18;0;1;1;;
25519;SAINT-HIPPOLYTE;2024-01-18;0;1;1;;
25520;SAINT-JUAN;2024-01-18;0;1;1;;
25521;SAINT-JULIEN-LES-MONTBELIARD;2024-01-18;0;1;1;;
25522;SAINT-JULIEN-LES-RUSSEY;2024-01-18;0;1;1;;
25523;SAINTE-MARIE;2024-01-18;0;1;1;;
25524;SAINT-MAURICE-COLOMBIER;2024-01-18;0;1;1;;
25525;SAINT-POINT-LAC;2024-01-18;0;1;1;;
25526;SAINTE-SUZANNE;2024-01-18;0;1;1;;
25527;SAINT-VIT;2024-01-18;0;1;1;;
25528;SAMSON;2024-01-18;0;1;1;;
25529;SANCEY-LE-GRAND;2024-01-18;0;1;1;;
25530;SANCEY-LE-LONG;2024-01-18;0;1;1;;
25531;SANTOCHE;2024-01-18;0;1;1;;
25532;SAONE;2024-01-18;0;1;1;;
25533;SARAZ;2024-01-18;0;1;1;;
25534;SARRAGEOIS;2024-01-18;0;1;1;;
25535;SAULES;2024-01-18;0;1;1;;
25536;SAUVAGNEY;2024-01-18;0;1;1;;
25537;SCEY-MAISIERES;2024-01-18;0;1;1;;
25538;SECHIN;2024-01-18;0;1;1;;
25539;SELONCOURT;2024-01-18;0;1;1;;
25540;SEMONDANS;2024-01-18;0;1;1;;
25541;SEPTFONTAINES;2024-01-18;0;1;1;;
25542;SERRE-LES-SAPINS;2024-01-18;0;1;1;;
25544;SERVIN;2024-01-18;0;1;1;;
25545;SILLEY-AMANCEY;2024-01-18;0;1;1;;
25546;SILLEY-BLEFOND;2024-01-18;0;1;1;;
25547;SOCHAUX;2024-01-18;0;1;1;;
25548;SOLEMONT;2024-01-18;0;1;1;;
25549;SOMBACOUR;2024-01-18;0;1;1;;
25550;LA_SOMMETTE;2024-01-18;0;1;1;;
25551;SOULCE-CERNAY;2024-01-18;0;1;1;;
25552;SOURANS;2024-01-18;0;1;1;;
25553;SOYE;2024-01-18;0;1;1;;
25554;SURMONT;2024-01-18;0;1;1;;
25555;TAILLECOURT;2024-01-18;0;1;1;;
25556;TALLANS;2024-01-18;0;1;1;;
25557;TALLENAY;2024-01-18;0;1;1;;
25558;TARCENAY;2024-01-18;0;1;1;;
25559;THIEBOUHANS;2024-01-18;0;1;1;;
25560;THISE;2024-01-18;0;1;1;;
25561;THORAISE;2024-01-18;0;1;1;;
25562;THULAY;2024-01-18;0;1;1;;
25563;THUREY-LE-MONT;2024-01-18;0;1;1;;
25564;TORPES;2024-01-18;0;1;1;;
25565;TOUILLON-ET-LOUTELET;2024-01-18;0;1;1;;
25566;LA_TOUR-DE-SCAY;2024-01-18;0;1;1;;
25567;TOURNANS;2024-01-18;0;1;1;;
25569;TREPOT;2024-01-18;0;1;1;;
25570;TRESSANDANS;2024-01-18;0;1;1;;
25571;TREVILLERS;2024-01-18;0;1;1;;
25572;TROUVANS;2024-01-18;0;1;1;;
25573;URTIERE;2024-01-18;0;1;1;;
25574;UZELLE;2024-01-18;0;1;1;;
25575;VAIRE-ARCIER;2024-01-18;0;1;1;;
25576;VAIRE-LE-PETIT;2024-01-18;0;1;1;;
25578;VALDAHON;2024-01-18;0;1;1;;
25579;VAL-DE-ROULANS;2024-01-18;0;1;1;;
25580;VALENTIGNEY;2024-01-18;0;1;1;;
25582;VALLEROY;2024-01-18;0;1;1;;
25583;VALONNE;2024-01-18;0;1;1;;
25584;VALOREILLE;2024-01-18;0;1;1;;
25585;VANCLANS;2024-01-18;0;1;1;;
25586;VANDONCOURT;2024-01-18;0;1;1;;
25587;VAUCHAMPS;2024-01-18;0;1;1;;
25588;VAUCLUSE;2024-01-18;0;1;1;;
25589;VAUCLUSOTTE;2024-01-18;0;1;1;;
25590;VAUDRIVILLERS;2024-01-18;0;1;1;;
25591;VAUFREY;2024-01-18;1;1;1;;
25592;VAUX-ET-CHANTEGRUE;2024-01-18;0;1;1;;
25593;VAUX-LES-PRES;2024-01-18;0;1;1;;
25594;VELESMES-ESSARTS;2024-01-18;0;1;1;;
25595;VELLEROT-LES-BELVOIR;2024-01-18;0;1;1;;
25596;VELLEROT-LES-VERCEL;2024-01-18;0;1;1;;
25597;VELLEVANS;2024-01-18;0;1;1;;
25598;VENISE;2024-01-18;0;1;1;;
25599;VENNANS;2024-01-18;0;1;1;;
25600;VENNES;2024-01-18;0;1;1;;
25601;VERCEL-VILLEDIEU-LE-CAMP;2024-01-18;0;1;1;;
25602;VERGRANNE;2024-01-18;0;1;1;;
25604;VERNE;2024-01-18;0;1;1;;
25605;VERNIERFONTAINE;2024-01-18;0;1;1;;
25607;VERNOIS-LES-BELVOIR;2024-01-18;0;1;1;;
25608;LE_VERNOY;2024-01-18;0;1;1;;
25609;VERRIERES-DE-JOUX;2024-01-18;0;1;1;;
25610;VERRIERES-DU-GROSBOIS;2024-01-18;0;1;1;;
25611;LA_VEZE;2024-01-18;0;1;1;;
25612;VIEILLEY;2024-01-18;0;1;1;;
25613;VIETHOREY;2024-01-18;0;1;1;;
25614;VIEUX-CHARMONT;2024-01-18;0;1;1;;
25615;VILLARS-LES-BLAMONT;2024-01-18;0;1;1;;
25616;VILLARS-SAINT-GEORGES;2024-01-18;0;1;1;;
25617;VILLARS-SOUS-DAMPJOUX;2024-01-18;0;1;1;;
25618;VILLARS-SOUS-ECOT;2024-01-18;0;1;1;;
25619;LES_VILLEDIEU;2024-01-18;0;1;1;;
25620;VILLE-DU-PONT;2024-01-18;0;1;1;;
25621;VILLENEUVE-DAMONT;2024-01-18;0;1;1;;
25622;VILLERS-BUZON;2024-01-18;0;1;1;;
25623;VILLERS-CHIEF;2024-01-18;0;1;1;;
25624;VILLERS-GRELOT;2024-01-18;0;1;1;;
25625;VILLERS-LA-COMBE;2024-01-18;0;1;1;;
25626;VILLERS-SAINT-MARTIN;2024-01-18;0;1;1;;
25627;VILLERS-SOUS-CHALAMONT;2024-01-18;0;1;1;;
25628;VILLERS-SOUS-MONTROND;2024-01-18;0;1;1;;
25629;VOILLANS;2024-01-18;0;1;1;;
25630;VOIRES;2024-01-18;0;1;1;;
25631;VORGES-LES-PINS;2024-01-18;0;1;1;;
25632;VOUJEAUCOURT;2024-01-18;0;1;1;;
25633;VUILLAFANS;2024-01-18;0;1;1;;
25634;VUILLECIN;2024-01-18;0;1;1;;
25635;VYT-LES-BELVOIR;2024-01-18;0;1;1;;
26001;AIX-EN-DIOIS;2024-01-18;0;1;1;;
26002;ALBON;2024-01-18;1;1;1;;
26003;ALEYRAC;2024-01-18;1;1;1;;
26004;ALIXAN;2024-01-18;1;1;1;;
26005;ALLAN;2024-01-18;1;1;1;;
26006;ALLEX;2024-01-18;0;1;1;;
26007;AMBONIL;2024-01-18;0;1;1;;
26008;ANCONE;2024-01-18;1;1;1;;
26009;ANDANCETTE;2024-01-18;1;1;1;;
26010;ANNEYRON;2024-01-18;1;1;1;;
26011;AOUSTE-SUR-SYE;2024-01-18;0;1;1;;
26012;ARNAYON;2024-01-18;1;1;1;;
