DepComN,NomCN,DepComA,NomCA,ChefLieu,ComDLG,Date1,Date1_bis,Date2,Date3,Commentaire
49331,Segré-en-Anjou Bleu,49305,Saint-Martin-du-Bois,N,O,28/09/2016,15/12/2016,24/12/2016,,
49331,Segré-en-Anjou Bleu,49319,Saint-Sauveur-de-Flée,N,O,28/09/2016,15/12/2016,24/12/2016,,
50041,Hague (La),50041,Beaumont-Hague,O,O,27/09/2016,,24/12/2016,,
50041,Hague (La),50001,Acqueville,N,O,27/09/2016,,24/12/2016,,
50041,Hague (La),50020,Auderville,N,O,27/09/2016,,24/12/2016,,
50041,Hague (La),50057,Biville,N,O,27/09/2016,,24/12/2016,,
50041,Hague (La),50073,Branville-Hague,N,O,27/09/2016,,24/12/2016,,
50041,Hague (La),50163,Digulleville,N,O,27/09/2016,,24/12/2016,,
50041,Hague (La),50171,Éculleville,N,O,27/09/2016,,24/12/2016,,
50041,Hague (La),50187,Flottemanville-Hague,N,O,27/09/2016,,24/12/2016,,
50041,Hague (La),50220,Gréville-Hague,N,O,27/09/2016,,24/12/2016,,
50041,Hague (La),50242,Herqueville,N,O,27/09/2016,,24/12/2016,,
50041,Hague (La),50257,Jobourg,N,O,27/09/2016,,24/12/2016,,
50041,Hague (La),50385,Omonville-la-Petite,N,O,27/09/2016,,24/12/2016,,
50041,Hague (La),50386,Omonville-la-Rogue,N,O,27/09/2016,,24/12/2016,,
50041,Hague (La),50460,Sainte-Croix-Hague,N,O,27/09/2016,,24/12/2016,,
50041,Hague (La),50477,Saint-Germain-des-Vaux,N,O,27/09/2016,,24/12/2016,,
50041,Hague (La),50600,Tonneville,N,O,27/09/2016,,24/12/2016,,
50041,Hague (La),50611,Urville-Nacqueville,N,O,27/09/2016,,24/12/2016,,
50041,Hague (La),50620,Vasteville,N,O,27/09/2016,,24/12/2016,,
50041,Hague (La),50623,Vauville,N,O,27/09/2016,,24/12/2016,,
50095,Canisy,50095,Canisy,O,O,22/07/2016,,26/10/2016,,
50095,Canisy,50465,Saint-Ébremond-de-Bonfossé,N,O,22/07/2016,,26/10/2016,,
50099,Carentan les Marais,50099,Carentan les Marais,O,O (*),22/07/2016,,26/10/2016,,
50099,Carentan les Marais,50080,Brévands,N,O,22/07/2016,,26/10/2016,,
50099,Carentan les Marais,50534,Saint-Pellerin,N,O,22/07/2016,,26/10/2016,,
50099,Carentan les Marais,50631,Veys (Les),N,O,22/07/2016,,26/10/2016,,
50139,Condé-sur-Vire,50139,Condé-sur-Vire,O,O (*),22/07/2016,,29/10/2016,,
50139,Condé-sur-Vire,50608,Troisgots,N,O,22/07/2016,,29/10/2016,,
50260,Juvigny les Vallées,50260,Juvigny-le-Tertre,O,O,08/07/2016,,22/10/2016,,
50260,Juvigny les Vallées,50037,Bazoge (La),N,O,08/07/2016,,22/10/2016,,
50260,Juvigny les Vallées,50043,Bellefontaine,N,O,08/07/2016,,22/10/2016,,
50260,Juvigny les Vallées,50125,Chasseguey,N,O,08/07/2016,,22/10/2016,,
50260,Juvigny les Vallées,50131,Chérencé-le-Roussel,N,O,08/07/2016,,22/10/2016,,
50260,Juvigny les Vallées,50318,Mesnil-Rainfray (Le),N,O,08/07/2016,,22/10/2016,,
50260,Juvigny les Vallées,50323,Mesnil-Tôve (Le),N,O,08/07/2016,,22/10/2016,,
50400,Picauville,50400,Picauville,O,O (*),04/07/2016,,23/07/2016,,
50400,Picauville,50333,Moitiers-en-Bauptois (Les),N,O,04/07/2016,,23/07/2016,,
50431,Remilly Les Marais,50431,Remilly-sur-Lozon,O,O,05/08/2016,,23/10/2016,,
50431,Remilly Les Marais,50119,Champs-de-Losque (Les),N,O,05/08/2016,,23/10/2016,,
50431,Remilly Les Marais,50325,Mesnil-Vigot (Le),N,O,05/08/2016,,23/10/2016,,
50444,Saint-Amand-Villages,50444,Saint-Amand,O,O,22/07/2016,,26/10/2016,,
50444,Saint-Amand-Villages,50404,Placy-Montaigu,N,O,22/07/2016,,26/10/2016,,
50487,Saint-James,50487,Saint-James,O,O,08/07/2016,,22/10/2016,,
50487,Saint-James,50018,Argouges,N,O,08/07/2016,,22/10/2016,,
50487,Saint-James,50100,Carnet,N,O,08/07/2016,,22/10/2016,,
50487,Saint-James,50154,Croix-Avranchin (La),N,O,08/07/2016,,22/10/2016,,
50487,Saint-James,50337,Montanel,N,O,08/07/2016,,22/10/2016,,
50487,Saint-James,50627,Vergoncey,N,O,08/07/2016,,22/10/2016,,
50487,Saint-James,50640,Villiers-le-Pré,N,O,08/07/2016,,22/10/2016,,
51075,Bourgogne-Fresne,51075,Bourgogne,O,O,27/06/2016,,28/12/2016,,
51075,Bourgogne-Fresne,51261,Fresne-lès-Reims,N,O,27/06/2016,,28/12/2016,,
51171,Cormicy,51171,Cormicy,O,O,29/12/2016,,18/01/2017,,
51171,Cormicy,02344,Gernicourt,N,O,29/12/2016,,18/01/2017,,
52064,Bourmont-entre-Meuse-et-Mouzon,52064,Bourmont,O,O,23/05/2016,01/06/2016,20/07/2016,,
52064,Bourmont-entre-Meuse-et-Mouzon,52351,Nijon,N,O,23/05/2016,01/06/2016,20/07/2016,,
52140,Colombey les Deux Églises,52140,Colombey-les-Deux-Églises,O,O,30/11/2016,,18/01/2017,,
52140,Colombey les Deux Églises,52262,Lamothe-en-Blaisy,N,O,30/11/2016,,18/01/2017,,
53017,Val-du-Maine,53017,Ballée,O,O,22/07/2016,,27/10/2016,,
53017,Val-du-Maine,53095,Épineux-le-Seguin,N,O,22/07/2016,,27/10/2016,,
53161,Montsûrs-Saint-Céneré,53161,Montsûrs,O,O,29/09/2016,,24/12/2016,,
53161,Montsûrs-Saint-Céneré,53205,Saint-Céneré,N,O,29/09/2016,,24/12/2016,,
53228,Blandouet-Saint Jean,53228,Saint-Jean-sur-Erve,O,O,02/06/2016,,20/07/2016,,
53228,Blandouet-Saint Jean,53032,Blandouet,N,O,02/06/2016,,20/07/2016,,
54099,Val de Briey,54099,Briey,O,O,28/06/2016,,26/10/2016,,
54099,Val de Briey,54341,Mance,N,O,28/06/2016,,26/10/2016,,
54099,Val de Briey,54342,Mancieulles,N,O,28/06/2016,,26/10/2016,,
56033,Carentoir,56033,Carentoir,O,N,25/10/2016,,24/12/2016,,
56033,Carentoir,56183,Quelneuc,N,O,25/10/2016,,24/12/2016,,
56061,Gacilly (La),56061,Gacilly (La),O,O,13/07/2016,,24/12/2016,,
56061,Gacilly (La),56038,Chapelle-Gaceline (La),N,O,13/07/2016,,24/12/2016,,
56061,Gacilly (La),56064,Glénac,N,O,13/07/2016,,24/12/2016,,
57148,Colligny-Maizery,57148,Colligny,O,O,29/04/2016,01/06/2016,20/07/2016,,
57148,Colligny-Maizery,57432,Maizery,N,O,29/04/2016,01/06/2016,20/07/2016,,
57482,Ogy-Montoy-Flanville,57482,Montoy-Flanville,O,O,22/12/2016,,18/01/2017,,
57482,Ogy-Montoy-Flanville,57523,Ogy,N,O,22/12/2016,,18/01/2017,,
58204,Vaux d'Amognes,58204,Ourouër,O,O,06/07/2016,,24/12/2016,,
58204,Vaux d'Amognes,58022,Balleray,N,O,06/07/2016,,24/12/2016,,
60029,Auneuil,60029,Auneuil,O,O,30/12/2016,,18/01/2017,,
60029,Auneuil,60649,Troussures,N,O,30/12/2016,,18/01/2017,,
60196,Drenne (La),60196,Déluge (Le),O,O,27/05/2016,,20/07/2016,,
60196,Drenne (La),60453,Neuville-d'Aumont (La),N,O,27/05/2016,,20/07/2016,,
60196,Drenne (La),60532,Ressons-l'Abbaye,N,O,27/05/2016,,20/07/2016,,
61168,Ferté Macé (La),61168,Ferté-Macé (La),O,N,12/01/2016,12/01/2016,24/02/2016,,
61168,Ferté Macé (La),61004,Antoigny,N,O,12/01/2016,12/01/2016,24/02/2016,,
61196,Belforêt-en-Perche,61196,Gué-de-la-Chaîne (Le),O,O,08/08/2016,,27/10/2016,,
61196,Belforêt-en-Perche,61154,Eperrais,N,O,08/08/2016,,27/10/2016,,
61196,Belforêt-en-Perche,61318,Origny-le-Butin,N,O,08/08/2016,,27/10/2016,,
61196,Belforêt-en-Perche,61325,Perrière (La),N,O,08/08/2016,,27/10/2016,,
61196,Belforêt-en-Perche,61437,Saint-Ouen-de-la-Cour,N,O,08/08/2016,,27/10/2016,,
61196,Belforêt-en-Perche,61471,Sérigny,N,O,08/08/2016,,27/10/2016,,
61474,Gouffern en Auge,61474,Silly-en-Gouffern,O,O,06/10/2016,,18/01/2017,,
61474,Gouffern en Auge,61009,Aubry-en-Exmes,N,O,06/10/2016,,18/01/2017,,
61474,Gouffern en Auge,61019,Avernes-sous-Exmes,N,O,06/10/2016,,18/01/2017,,
61474,Gouffern en Auge,61057,Bourg-Saint-Léonard (Le),N,O,06/10/2016,,18/01/2017,,
61474,Gouffern en Auge,61083,Chambois,N,O,06/10/2016,,18/01/2017,,
61474,Gouffern en Auge,61110,Cochère (La),N,O,06/10/2016,,18/01/2017,,
61474,Gouffern en Auge,61131,Courménil,N,O,06/10/2016,,18/01/2017,,
61474,Gouffern en Auge,61157,Exmes,N,O,06/10/2016,,18/01/2017,,
61474,Gouffern en Auge,61161,Fel,N,O,06/10/2016,,18/01/2017,,
61474,Gouffern en Auge,61315,Omméel,N,O,06/10/2016,,18/01/2017,,
61474,Gouffern en Auge,61449,Saint-Pierre-la-Rivière,N,O,06/10/2016,,18/01/2017,,
61474,Gouffern en Auge,61477,Survie,N,O,06/10/2016,,18/01/2017,,
61474,Gouffern en Auge,61496,Urou-et-Crennes,N,O,06/10/2016,,18/01/2017,,
61474,Gouffern en Auge,61504,Villebadin,N,O,06/10/2016,,18/01/2017,,
62295,Enquin-lez-Guinegatte,62295,Enquin-les-Mines,O,O,30/06/2016,,23/07/2016,,
62295,Enquin-lez-Guinegatte,62294,Enguinegatte,N,O,30/06/2016,,23/07/2016,,
62471,Bellinghem,62471,Inghem,O,O,31/05/2016,01/09/2016,23/07/2016,,
62471,Bellinghem,62431,Herbelles,N,O,31/05/2016,01/09/2016,23/07/2016,,
64225,Ance Féas,64225,Féas,O,O,19/07/2016,,18/01/2017,,
64225,Ance Féas,64020,Ance,N,O,19/07/2016,,18/01/2017,,
65081,Benqué-Molère,65081,Benqué,O,N,21/07/2016,,27/10/2016,,
65081,Benqué-Molère,65312,Molère,N,N,21/07/2016,,27/10/2016,,
65399,Saligos,65399,Saligos,O,N,14/09/2016,,27/10/2016,,
65399,Saligos,65480,Vizos,N,N,14/09/2016,,27/10/2016,,
67202,Hochfelden,67202,Hochfelden,O,N,30/06/2016,,23/07/2016,,
67202,Hochfelden,67439,Schaffhouse-sur-Zorn,N,O,30/06/2016,,23/07/2016,,
69024,Val d'Oingt,69024,Bois-d'Oingt (Le),O,O,22/09/2016,,22/10/2016,,
69024,Val d'Oingt,69146,Oingt,N,O,22/09/2016,,22/10/2016,,
69024,Val d'Oingt,69222,Saint-Laurent-d'Oingt,N,O,22/09/2016,,22/10/2016,,
69159,Porte des Pierres Dorées,69159,Pouilly-le-Monial,O,O,22/09/2016,,26/10/2016,,
69159,Porte des Pierres Dorées,69114,Liergues,N,O,22/09/2016,,26/10/2016,,
69228,Chabanière,69228,Saint-Maurice-sur-Dargoire,O,O,05/10/2016,,24/12/2016,,
69228,Chabanière,69195,Saint-Didier-sous-Riverie,N,O,05/10/2016,,24/12/2016,,
69228,Chabanière,69237,Saint-Sorlin,N,O,05/10/2016,,24/12/2016,,
70489,Servance-Miellin,70489,Servance,O,O,26/09/2016,,18/01/2017,,
70489,Servance-Miellin,70345,Miellin,N,O,26/09/2016,,18/01/2017,,
71582,Vineuse sur Fregande (La),71582,Vineuse (La),O,O,28/07/2016,,27/10/2016,,
71582,Vineuse sur Fregande (La),71180,Donzy-le-National,N,O,28/07/2016,,27/10/2016,,
71582,Vineuse sur Fregande (La),71288,Massy,N,O,28/07/2016,,27/10/2016,,
71582,Vineuse sur Fregande (La),71587,Vitry-lès-Cluny,N,O,28/07/2016,,27/10/2016,,
72025,Bazouges Cré sur Loir,72025,Bazouges-sur-le-Loir,O,O,16/12/2016,,18/01/2017,,
72025,Bazouges Cré sur Loir,72108,Cré-sur-Loir,N,O,16/12/2016,,18/01/2017,,
72071,Montval-sur-Loir,72071,Château-du-Loir,O,O,28/06/2016,01/10/2016,23/07/2016,,
72071,Montval-sur-Loir,72203,Montabon,N,O,28/06/2016,01/10/2016,23/07/2016,,
72071,Montval-sur-Loir,72384,Vouvray-sur-Loir,N,O,28/06/2016,01/10/2016,23/07/2016,,
72262,Loir en Vallée,72262,Ruillé-sur-Loir,O,O,16/12/2016,,18/01/2017,,
72262,Loir en Vallée,72063,Chapelle-Gaugain (La),N,O,16/12/2016,,18/01/2017,,
72262,Loir en Vallée,72159,Lavenay,N,O,16/12/2016,,18/01/2017,,
72262,Loir en Vallée,72240,Poncé-sur-le-Loir,N,O,16/12/2016,,18/01/2017,,
72308,Saint-Paterne - Le Chevain,72308,Saint-Paterne,O,O,28/09/2016,,24/12/2016,,
72308,Saint-Paterne - Le Chevain,72082,Chevain (Le),N,O,28/09/2016,,24/12/2016,,
73227,Courchevel,73227,Saint-Bon-Tarentaise,O,O,08/08/2016,,28/10/2016,,
73227,Courchevel,73198,Perrière (La),N,O,08/08/2016,,28/10/2016,,
73235,Saint François Longchamp,73235,Saint-François-Longchamp,O,O,19/12/2017,,18/01/2017,,
73235,Saint François Longchamp,73163,Montaimont,N,O,19/12/2017,,18/01/2017,,
73235,Saint François Longchamp,73167,Montgellafrey,N,O,19/12/2017,,18/01/2017,,
73290,Val-Cenis,73290,Termignon,O,O,08/08/2016,,27/10/2016,,
73290,Val-Cenis,73056,Bramans,N,O,08/08/2016,,27/10/2016,,
73290,Val-Cenis,73143,Lanslebourg-Mont-Cenis,N,O,08/08/2016,,27/10/2016,,
73290,Val-Cenis,73144,Lanslevillard,N,O,08/08/2016,,27/10/2016,,
73290,Val-Cenis,73287,Sollières-Sardières,N,O,08/08/2016,,27/10/2016,,
74010,Annecy,74010,Annecy,O,O,14/07/2016,,28/10/2016,,
74010,Annecy,74011,Annecy-le-Vieux,N,O,14/07/2016,,28/10/2016,,
74010,Annecy,74093,Cran-Gevrier,N,O,14/07/2016,,28/10/2016,,
74010,Annecy,74182,Meythet,N,O,14/07/2016,,28/10/2016,,
74010,Annecy,74217,Pringy,N,O,14/07/2016,,28/10/2016,,
74010,Annecy,74268,Seynod,N,O,14/07/2016,,28/10/2016,,
74282,Fillière,74282,Thorens-Glières,O,O,27/05/2016,,20/07/2016,,
74282,Fillière,74022,Aviernoz,N,O,27/05/2016,,20/07/2016,,
74282,Fillière,74120,Évires,N,O,27/05/2016,,20/07/2016,,
74282,Fillière,74204,Ollières (Les),N,O,27/05/2016,,20/07/2016,,
74282,Fillière,74245,Saint-Martin-Bellevue,N,O,27/05/2016,,20/07/2016,,
76146,Buchy,76146,Buchy,O,O,15/11/2016,,28/12/2016,,
76146,Buchy,76127,Bosc-Roger-sur-Buchy,N,O,15/11/2016,,28/12/2016,,
76146,Buchy,76248,Estouteville-Écalles,N,O,15/11/2016,,28/12/2016,,
76258,Terres-de-Caux,76258,Fauville-en-Caux,O,O,12/09/2016,,24/12/2016,,
76258,Terres-de-Caux,76044,Auzouville-Auberbosc,N,O,12/09/2016,,24/12/2016,,
76258,Terres-de-Caux,76078,Bennetot,N,O,12/09/2016,,24/12/2016,,
76258,Terres-de-Caux,76080,Bermonville,N,O,12/09/2016,,24/12/2016,,
76258,Terres-de-Caux,76525,Ricarville,N,O,12/09/2016,,24/12/2016,,
76258,Terres-de-Caux,76607,Sainte-Marguerite-sur-Fauville,N,O,12/09/2016,,24/12/2016,,
76258,Terres-de-Caux,76639,Saint-Pierre-Lavis,N,O,12/09/2016,,24/12/2016,,
77316,Moret-Loing-et-Orvanne,77316,Moret Loing et Orvanne,O,O (*),26/12/2016,,18/01/2017,,
77316,Moret-Loing-et-Orvanne,77491,Veneux-les-Sablons,N,O,26/12/2016,,18/01/2017,,
79063,Val en Vignes,79063,Cersay,O,O,24/11/2016,,28/12/2016,,
79063,Val en Vignes,79044,Bouillé-Saint-Paul,N,O,24/11/2016,,28/12/2016,,
79063,Val en Vignes,79168,Massais,N,O,24/11/2016,,28/12/2016,,
79136,Alloinay,79136,Gournay-Loizé,O,N,08/04/2016,,22/07/2016,,
79136,Alloinay,79006,Alleuds (Les),N,O,08/04/2016,,22/07/2016,,
79185,Mougon-Thorigné,79185,Mougon,O,O,29/11/2016,,28/12/2016,,
79185,Mougon-Thorigné,79327,Thorigné,N,O,29/11/2016,,28/12/2016,,
80295,Étinehem-Méricourt,80295,Étinehem,O,O,11/07/2016,,28/10/2016,,
80295,Étinehem-Méricourt,80532,Méricourt-sur-Somme,N,O,11/07/2016,,28/10/2016,,
80621,Hypercourt,80621,Pertain,O,O,25/05/2016,,23/07/2016,,
80621,Hypercourt,80447,Hyencourt-le-Grand,N,O,25/05/2016,,23/07/2016,,
80621,Hypercourt,80608,Omiécourt,N,O,25/05/2016,,23/07/2016,,
81218,Puygouzon,81218,Puygouzon,O,N,11/07/2016,,28/12/2016,,
81218,Puygouzon,81113,Labastide-Dénat,N,O,11/07/2016,,28/12/2016,,
85009,Auchay-sur-Vendée,85009,Auzay,O,O,04/08/2016,,21/10/2016,,
85009,Auchay-sur-Vendée,85044,Chaix,N,O,04/08/2016,,21/10/2016,,
85152,Achards (Les),85152,Mothe-Achard (La),O,O,30/09/2016,,27/12/2016,,
85152,Achards (Les),85052,Chapelle-Achard (La),N,O,30/09/2016,,27/12/2016,,
86019,Beaumont Saint-Cyr,86019,Beaumont,O,O,16/06/2016,,23/10/2016,,
86019,Beaumont Saint-Cyr,86219,Saint-Cyr,N,O,16/06/2016,,23/10/2016,,
86053,Champigny en Rochereau,86053,Champigny-le-Sec,O,O,19/07/2016,,26/10/2016,,
86053,Champigny en Rochereau,86208,Rochereau (Le),N,O,19/07/2016,,26/10/2016,,
86115,Jaunay-Marigny,86115,Jaunay-Clan,O,O,19/07/2016,,22/10/2016,,
86115,Jaunay-Marigny,86146,Marigny-Brizay,N,O,19/07/2016,,22/10/2016,,
86281,Saint Martin la Pallu,86281,Vendeuvre-du-Poitou,O,O,19/07/2016,,27/10/2016,,
86281,Saint Martin la Pallu,86030,Blaslay,N,O,19/07/2016,,27/10/2016,,
86281,Saint Martin la Pallu,86060,Charrais,N,O,19/07/2016,,27/10/2016,,
86281,Saint Martin la Pallu,86071,Cheneché,N,O,19/07/2016,,27/10/2016,,
88029,Vôge-les-Bains (La),88029,Bains-les-Bains,O,O,05/12/2016,,18/01/2017,,
88029,Vôge-les-Bains (La),88234,Harsault,N,O,05/12/2016,,18/01/2017,,
88029,Vôge-les-Bains (La),88235,Hautmougey,N,O,05/12/2016,,18/01/2017,,
88475,Tollaincourt,88475,Tollaincourt,O,N,19/09/2016,,27/10/2016,,
88475,Tollaincourt,88392,Rocourt,N,N,19/09/2016,,27/10/2016,,
89003,Montholon,89003,Aillant-sur-Tholon,O,O,01/04/2016,,22/07/2016,,
89003,Montholon,89078,Champvallon,N,O,01/04/2016,,22/07/2016,,
89003,Montholon,89473,Villiers-sur-Tholon,N,O,01/04/2016,,22/07/2016,,
89003,Montholon,89484,Volgré,N,O,01/04/2016,,22/07/2016,,
89130,Deux Rivières,89130,Cravant,O,O,26/04/2016,,22/07/2016,,
89130,Deux Rivières,89001,Accolay,N,O,26/04/2016,,22/07/2016,,
89405,Hauts de Forterre (Les),89405,Taingy,O,O,16/08/2016,,27/10/2016,,
89405,Hauts de Forterre (Les),89174,Fontenailles,N,O,16/08/2016,,27/10/2016,,
89405,Hauts de Forterre (Les),89260,Molesmes,N,O,16/08/2016,,27/10/2016,,
01015,Arboys en Bugey,01015,Arbignieu,O,O,29/09/2015,,24/12/2015,,
01015,Arboys en Bugey,01340,Saint-Bois,N,O,,,,,
01080,Champdor-Corcelles,01080,Champdor,O,O,27/11/2015,,26/12/2015,,
01080,Champdor-Corcelles,01119,Corcelles,N,O,,,,,
01187,Haut Valromey,01187,Hotonnes,O,O,29/09/2015,,24/12/2015,,
01187,Haut Valromey,01176,Grand-Abergement (Le),N,O,,,,,
01187,Haut Valromey,01292,Petit-Abergement (Le),N,O,,,,,
01187,Haut Valromey,01409,Songieu,N,O,,,,,
01204,Poizat-Lalleyriat (Le),01204,Lalleyriat,O,O,15/09/2015,,26/12/2015,,
01204,Poizat-Lalleyriat (Le),01300,Poizat (Le),N,O,,,,,
01286,Parves et Nattages,01286,Parves,O,O,24/12/2015,,31/01/2016,,
01286,Parves et Nattages,01271,Nattages,N,O,,,,,
01338,Groslée-Saint-Benoit,01338,Saint-Benoît,O,O,30/12/2015,,31/01/2016,,
01338,Groslée-Saint-Benoit,01182,Groslée,N,O,,,,,
01426,Val-Revermont,01426,Treffort-Cuisiat,O,O,04/12/2015,,31/12/2015,,
01426,Val-Revermont,01312,Pressiat,N,O,,,,,
02053,Vallées en Champagne,02053,Baulne-en-Brie,O,O,23/11/2015,,26/12/2015,,
02053,Vallées en Champagne,02161,Chapelle-Monthodon (La),N,O,,,,,
02053,Vallées en Champagne,02669,Saint-Agnan,N,O,,,,,
02439,Septvallons (Les),02439,Longueval-Barbonval,O,O,09/11/2015,,24/12/2015,,
02439,Septvallons (Les),02348,Glennes,N,O,,,,,
02439,Septvallons (Les),02479,Merval,N,O,,,,,
02439,Septvallons (Les),02597,Perles,N,O,,,,,
02439,Septvallons (Les),02646,Révillon,N,O,,,,,
02439,Septvallons (Les),02771,Vauxcéré,N,O,,,,,
02439,Septvallons (Les),02811,Villers-en-Prayères,N,O,,,,,
02458,Dhuys et Morin-en-Brie,02458,Marchais-en-Brie,O,O,10/09/2015,,26/12/2015,,
02458,Dhuys et Morin-en-Brie,02026,Artonges,N,O,,,,,
02458,Dhuys et Morin-en-Brie,02147,Celle-sous-Montmirail (La),N,O,,,,,
02458,Dhuys et Morin-en-Brie,02325,Fontenelle-en-Brie,N,O,,,,,
03158,Haut-Bocage,03158,Maillet,O,O,17/12/2015,,31/12/2015,,
03158,Haut-Bocage,03123,Givarlais,N,O,,,,,
03158,Haut-Bocage,03153,Louroux-Hodement,N,O,,,,,
04120,Val d'Oronaye,04120,Meyronnes,O,O,14/12/2015,,31/01/2016,,
04120,Val d'Oronaye,04100,Larche,N,O,,,,,
05053,Garde-Colombe,05053,Eyguians,O,O,02/10/2015,,26/12/2015,,
05053,Garde-Colombe,05069,Lagrand,N,O,,,,,
05053,Garde-Colombe,05143,Saint-Genis,N,O,,,,,
05118,Val Buëch-Méouge,05118,Ribiers,O,O,27/08/2015,,26/12/2015,,
05118,Val Buëch-Méouge,05005,Antonaves,N,O,,,,,
05118,Val Buëch-Méouge,05034,Châteauneuf-de-Chabre,N,O,,,,,
08115,Chémery-Chéhéry,08115,Chémery-sur-Bar,O,O,29/12/2015,,30/01/2016,,
08115,Chémery-Chéhéry,08114,Chéhéry,N,O,,,,,
08116,Bairon et ses environs,08116,Chesne (Le),O,O,30/11/2015,,31/12/2015,,
08116,Bairon et ses environs,08007,Alleux (Les),N,O,,,,,
08116,Bairon et ses environs,08261,Louvergny,N,O,,,,,
08145,Douzy,08145,Douzy,O,O,15/09/2015,15/09/2015,26/12/2015,,
08145,Douzy,08267,Mairy,N,O,,,,,
08198,Grandpré,08198,Grandpré,O,O,09/11/2015,,26/12/2015,,
08198,Grandpré,08441,Termes,N,O,,,,,
08311,Mouzon,08311,Mouzon,O,O,14/12/2015,,31/01/2016,,
08311,Mouzon,08009,Amblimont,N,O,,,,,
10003,Aix-Villemaur-Pâlis,10003,Aix-en-Othe,O,O,15/12/2015,,31/12/2015,,
10003,Aix-Villemaur-Pâlis,10277,Palis,N,O,,,,,
10003,Aix-Villemaur-Pâlis,10415,Villemaur-sur-Vanne,N,O,,,,,
11080,Val de Lambronne,11080,Caudeval,O,N,12/11/2015,,26/12/2015,,
11080,Val de Lambronne,11171,Gueytes-et-Labastide,N,O,,,,,
11304,Quillan,11304,Quillan,O,N,21/12/2015,,31/12/2015,,
11304,Quillan,11050,Brenac,N,O,,,,,
12021,Bas Ségala (Le),12021,Bastide-l'Évêque (La),O,O,06/11/2015,,31/12/2015,,
12021,Bas Ségala (Le),12245,Saint-Salvadou,N,O,,,,,
12021,Bas Ségala (Le),12285,Vabre-Tizac,N,O,,,,,
12076,Conques-en-Rouergue,12076,Conques,O,O,19/11/2015,,26/12/2015,,
12076,Conques-en-Rouergue,12114,Grand-Vabre,N,O,,,,,
12076,Conques-en-Rouergue,12173,Noailhac,N,O,,,,,
12076,Conques-en-Rouergue,12218,Saint-Cyprien-sur-Dourdou,N,O,,,,,
12120,Laissac-Sévérac l'Eglise,12120,Laissac,O,O,25/11/2015,,26/12/2015,,
12120,Laissac-Sévérac l'Eglise,12271,Sévérac-l'Église,N,O,,,,,
12177,Palmas d'Aveyron,12177,Palmas,O,O,30/11/2015,,26/12/2015,,
12177,Palmas d'Aveyron,12081,Coussergues,N,O,,,,,
12177,Palmas d'Aveyron,12087,Cruéjouls,N,O,,,,,
12223,Argences en Aubrac,12223,Sainte-Geneviève-sur-Argence,O,O,18/11/2015,,26/12/2015,,
12223,Argences en Aubrac,12005,Alpuech,N,O,,,,,
12223,Argences en Aubrac,12112,Graissac,N,O,,,,,
12223,Argences en Aubrac,12117,Lacalm,N,O,,,,,
12223,Argences en Aubrac,12279,Terrisse (La),N,O,,,,,
12223,Argences en Aubrac,12304,Vitrac-en-Viadène,N,O,,,,,
12224,Saint Geniez d'Olt et d'Aubrac,12224,Saint-Geniez-d'Olt,O,O,06/11/2015,,26/12/2015,,
12224,Saint Geniez d'Olt et d'Aubrac,12014,Aurelle-Verlac,N,O,,,,,
12270,Sévérac d'Aveyron,12270,Sévérac-le-Château,O,O,06/11/2015,,26/12/2015,,
12270,Sévérac d'Aveyron,12040,Buzeins,N,O,,,,,
12270,Sévérac d'Aveyron,12123,Lapanouse,N,O,,,,,
12270,Sévérac d'Aveyron,12126,Lavernhe,N,O,,,,,
12270,Sévérac d'Aveyron,12196,Recoules-Prévinquières,N,O,,,,,
14014,Colomby-Anguerny,14014,Anguerny,O,N,30/09/2015,,26/12/2015,,
14014,Colomby-Anguerny,14170,Colomby-sur-Thaon,N,O,,,,,
14035,Balleroy-sur-Drôme,14035,Balleroy,O,O,23/12/2015,,24/02/2016,,
14035,Balleroy-sur-Drôme,14727,Vaubadon,N,O,,,,,
14037,Malherbe-sur-Ajon,14037,Banneville-sur-Ajon,O,O,09/12/2015,,30/01/2016,,
14037,Malherbe-sur-Ajon,14553,Saint-Agnan-le-Malherbe,N,O,,,,,
14061,Souleuvre en Bocage,14061,Bény-Bocage (Le),O,O,01/12/2015,,03/02/2016,,
14061,Souleuvre en Bocage,14052,Beaulieu,N,O,,,,,
14061,Souleuvre en Bocage,14115,Bures-les-Monts,N,O,,,,,
14061,Souleuvre en Bocage,14129,Campeaux,N,O,,,,,
14061,Souleuvre en Bocage,14139,Carville,N,O,,,,,
14061,Souleuvre en Bocage,14255,Étouvy,N,O,,,,,
14061,Souleuvre en Bocage,14264,Ferrière-Harang (La),N,O,,,,,
14061,Souleuvre en Bocage,14317,Graverie (La),N,O,,,,,
14061,Souleuvre en Bocage,14395,Malloué,N,O,,,,,
14061,Souleuvre en Bocage,14440,Montamy,N,O,,,,,
14061,Souleuvre en Bocage,14441,Mont-Bertrand,N,O,,,,,
14061,Souleuvre en Bocage,14443,Montchauvet,N,O,,,,,
14061,Souleuvre en Bocage,14532,Reculey (Le),N,O,,,,,
14061,Souleuvre en Bocage,14573,Saint-Denis-Maisoncelles,N,O,,,,,
14061,Souleuvre en Bocage,14618,Sainte-Marie-Laumont,N,O,,,,,
14061,Souleuvre en Bocage,14629,Saint-Martin-des-Besaces,N,O,,,,,
